Tweet_id,Class,Sentence
5710,happiness," #48: @Vibescout ZA ed ""Giveaway! 🎉 Mothers Ruin Gin Lunch valued at over R600 (Includes Lunch & Bottomless G&T's) x 2 Tickets 💃  A decadent way to celebrate with Hendrick's and Mothers of all kind with bottomless Hendrick's Gin, a live jazz performance by TheSwingCollective and vintage clothing … https://t.co/dAFw2FVWmL"""
5711,happiness," #49: @Aly ed ""RT @NehaRaoYadav2: What if we never experience true emotions? What kind of life would that be? When you think about It, you're whole life r…"""
5712,happiness," #50: @𝙨𝙪𝙘𝙠 𝙢𝙮 𝙗𝙤𝙤𝙗𝙨 ❄️ ed ""RT @rafflesiacea: ""MJ, I am...""""I am Spider-Man""""No, of course not""""I mean it's kind of obvious""SHE IS MY QUEEN#SpiderManFarFromHome h…"""
5713,happiness," #51: @💢Brandon💣💥 💢💨 ed ""RT @Lindyyay: I do this incredibly embarrassing thing where every single time someone waves at me I check behind me and the worst part is t…"""
5714,happiness," #52: @Ricci ‎✵ ed ""@nkmgsn ~SUPER FRIENDLY ~I MISS YOU SOOO MUCHH~FUN ELEM DAYS HAHAHAHAHAH~VERY VERY PRETTY AND SUPER KIND"""
5715,happiness," #53: @LunaticFringe🥃 ed ""@BrianSimsPA Some people are simply kind and good-natured, but you do not seem to be among them."""
5716,happiness," #54: @Elizabeth🍫 ed ""RT @KevinLangue: In a world where you can be anything, be kind :)"""
5717,happiness," #55: @Lilly Vijayasekar ed ""RT @PeelPoliceMedia: A kind hearted person brought this little pup to our headquarters because she was found running down the street in the…"""
5718,happiness," #56: @IDOWU JOSEPH ed ""RT @SaharaReporters: The Courts Must Declare Atiku Abubakar President Of Nigeria (1) By Femi AribisalaIf Buhari and the APC are allowed to…"""
5719,happiness," #57: @Harish Ajwani ed ""RT @Sangitanarang1: Being kind is so much better than being right 😊🙏 https://t.co/8h6Ea8Z00X"""
5720,happiness," #58: @Xil ed ""@FreeArt20 @Cooziie @acmaprainbow @BvLVenomZ @Acey96547619 @alwaysbe_kind @nicolelovesally @aleska_kolja @AutisticMap @acemindbreaker @CutiePhyle @CallingOutBS4 once again, say that to the kid he  touched and the people that witnessed him do it, are the police going to say  ""oh we wont arrest him, hes just a situational offender"""""
5721,happiness," #59: @matthew ed ""ive come to a proper restaurant for my lunch like some kind of 1980s city trader"""
5722,happiness," #60: @Feedjunkie NL ed ""Groot onderzoek: social media maken tieners echt niet ongelukkig Voor ouders voelt het wel eens als een moeizaam gevecht: hoe zorg je ervoor dat je kind niet ongelukkig wordt door invloed van social media? Voor hen is er goed nieuws: uit een nieuw groot … https://t.co/TxDpVPfWYN"""
5723,happiness," #61: @Catherine Hunt ed ""@Mwforhr @mirandadied4u @Hugorune @artisticdream79 @Rocky70042805 @TerryExSci @saif18inferno @michellmybell1 @erdeMMM_M @JustBasharico @AprilLigeia @StandBackUp2 @djangounchaine8 @nico_manocchio @CAnimatus @TheGod_Particle @Colossis2 @ZahabHazem @PolyRhuagh @deepinsights19 @NoScienceDenial @westworld1974 @BigotedVsBigots @NobodyInCO @Megavolt1 @RickeyDale07 @rjmx @Dylon59556561 @DucadiSpalato @TheophilusPrime @Glynda89568307 @TanaSWilliams4 @StopLordDampnut @debbiepalm44 @Schmoop0521 @Shannon27765244 @Unlockthedoor77 @DunhamOf @AnthonyT2_Mufc @TiSeven2 @JiuJitsuJokerRC @RedHairnBlkLthr @LindaEver4 @redpillarchive @A_3rdWay @DarkSeanna @Socialist_Doggy @ThinkyTexan @RTheatheist @VagabondScribe Do you mean that mielipedia person who made me think of closing my account I think hes one of a kind !Never had such awful things said to me And hes supposed be Christian !!!!"""
5724,happiness," #62: @Grace Miranda ed ""RT @TheArtidote: Please don’t expect me to always be good and kind and loving. There are times when I will be cold and thoughtless and hard…"""
5725,happiness," #63: @Tam ed ""RT @WriterMera: Richard is such a brilliant man. Below is the absolute truth about AK laid bare...RT so the entire world knows the kind of…"""
5726,happiness," #64: @@AtikuChangeDChange ed ""RT @SaharaReporters: The Courts Must Declare Atiku Abubakar President Of Nigeria (1) By Femi AribisalaIf Buhari and the APC are allowed to…"""
5727,happiness," #65: @reese is peachy 🌸 ed ""@softcoresad1 ur too kind :,) 💗💕💘"""
5728,happiness," #66: @Yvonne Steplavage ed ""RT @willi_katze: Guten Morgen und einen wunderschönen Dienstag wünsche ich Euch😍😻🍀☕️Heute ist es grau in grau☁️☁️☁️ https://t.co/A2n1Mejk3e"""
5729,happiness," #67: @endgame ended emma x2 ed ""It’s 6:30 am and I already had my first avengers-induced cry of the day this has got to be some kind of record"""
5730,happiness," #68: @🌺 myri 📌 namjin aus | NSFR ed ""i don't think it's very healthy to say that someone is flawless. for exemple, seokjin isn't flawless, he likes strawberries. and it's quite a big flaw too. what kind of monster likes that atrocious taste. https://t.co/AQYdF8uxdY"""
6043,happiness," #1: @7 CBD ed ""@AccessorizedMom That's amazing, in only three days as well! We'd love to see the difference in a month 🌱"""
6044,happiness," #2: @✠4LiVqVq✠ ed ""@miwa_kumi_Love @irukuuulza @2 キャリーしてほしかったぁ残念(๑•́o•̀๑) ↯↯"""
6045,happiness," #3: @ZERO ed ""@EravvF 嬉しいですよ(( 'ω' 三 'ω' ))"""
6046,happiness," #4: @Le Bui ed ""@BTS_twt Even your time off you boys still think of ARMYs and have time to give us pictures showing you guys having fun which makes us so happy I love BTS so much they think of ARMYs as much as we think of them 🥰💜"""
6047,happiness," #5: @Việt Hà ed ""@BTS_twt Thanks for new meme I LOVE SEOKJINNNN 서랑해"""
6048,happiness," #6: @ً ed ""i love you :D https://t.co/JUTnK9ve5P"""
6049,happiness," #7: @SLOW 율 무 ed ""RT @blacknwhite_km: 190505 SYS in LA HDI love you three thousand😭#JUNGKOOK #JIMIN #정국 #지민 #BTS @BTS_twt https://t.co/0UB5yWSxTm"""
6050,happiness," #8: @Steve Bittenbender ed ""RT @talking_a_ton: Hey @AOC when you visit KY can you bring @IlhanMN? I teach at @IROQUOIS_HS in Louisville. Over 1/3 of our students are r…"""
6051,happiness," #9: @Samantha Meyer ed ""RT @richyxez: if a girl sticks around & gives you time to mature, dude that isn't love.. that's a whole ass wife you’re sleeping on tbh"""
6052,happiness," #10: @ベルゼルガー@ミリ神戸1日目現地 ed ""@MinaMiyuAiko373 乙ありです💪( ◜௰◝ 💪)"""
6053,happiness," #11: @ValAlejandra💜DIONYSUS💜 ed ""@BTS_twt 😂😂 I love to see that you're having a great time,keep having fun,enjoy, relax and take,you deserve it...I love you so much Worldwide Handsome 💜✨(It made me want to go to an amusement park too)"""
6054,happiness," #12: @alyyy🥀 ed ""love you https://t.co/IxkV5IHhpG"""
6055,happiness," #13: @💙오소사랑💙 ed ""@nemmo_IDV 넴모님이 아직 학생이고,그사람과 같은 학교일시 신고는 가능하지만..충분한 증거가 있어야 처벌이 가능하데요..그래도 한번 담임선생님께 학교폭력 상담선생님(인성인권부)을 불러달라고 하시면 도움이 조금이라도 될거에요!!"""
6056,happiness," #14: @BOB™ ed ""Loving someone i love"""
6057,happiness," #15: @Lord Fresh ed ""I love one (1) evil villain and his two henchman https://t.co/qpB7uL6C0w"""
6058,happiness," #16: @そてのんね@相互フォロバ100% ed ""RT @mercari2025: https://t.co/HZ3J4oz7V8"""
6059,happiness," #17: @ティアラ (Tiara) ed ""RT @SarahEBond: Look, as someone who teaches Roman law, I love that Kim K is reading legal texts now. However, I just want to note that per…"""
6060,happiness," #18: @앨시🌸 ed ""RT @STBRS_HY: 허 리얼퇴마사가... https://t.co/9KZKRvz99Z"""
6061,happiness," #19: @Lee Daerin ed ""How to not love him lmao https://t.co/9AdPXqP40b"""
6062,happiness," #20: @August ed ""@reginevalcasid Please do take care Dear Regine. Have a safe flight. Congratulations in advance. I love you very much. ❤"""
6063,happiness," #21: @D e f m 🗝 ed ""RT @myonlyinnie: felix took his headphones so quickly and sent the most precious smile at the camera. he’s so polite and respectful, i love…"""
6064,happiness," #22: @Antonelli🐚 ed ""RT @thejoeywild3r: If we’re dating, I want to be your second priority.I want your first priority to be YOU, your ambitions, your life, an…"""
6065,happiness," #23: @Glen Murphy ed ""Goddamn love this man..... #auspol https://t.co/gJlAurgRms"""
6066,happiness," #24: @Robin Crawford ed ""@wjxt4 Love it, I needed a laugh this morning"""
6067,happiness," #25: @Ted Lyons ed ""RT @fiercearies70: @CNN Always love the attention grabbing headlines of CNN. They bank on people not actually reading the article so they c…"""
6068,happiness," #26: @Jenjen ed ""RT @PrinceUmpad: If she takes care of you, take good care of her.You can’t expect her to treat you like a king if you don’t appreciate th…"""
6069,happiness," #27: @Parkjinri ed ""RT @bts_bighit: [#오늘의방탄] Hello, LA!아름다운 밤을 선사해준 밤하늘의 별같은 아미⭐️고마워요 !! I love ARMY😍 #로즈볼2회차공연 #너는나나는너 https://t.co/EzFCEV9MWm"""
6070,happiness," #28: @ᴿᶦᵗᵘ ♡ ᴮᵀˢ ³⁰⁰⁰ / Exams ed ""@BTS_twt Jin I love you ❤️😭😂😂😂https://t.co/uRZvNYbMG1"""
6071,happiness," #29: @Jastin. ed ""RT @crjmxrell: aaAaaaAaaAaaH love you"""
6072,happiness," #30: @なつ ed ""7月16日に生放送されたTBS「音楽の日」で大きな注目を浴びた尾崎裕哉さん。初めて出演したテレビ番組で、父・尾崎豊さんの「I LOVE YOU」と、自身のオリジナル・ソング「始まりの街」を歌い、「鳥肌が立った」「奇跡のTVライブ」などと大反響となった"""
6073,happiness," #31: @YANG. ed ""@seunhgmin Lmao. Noooo! I love you, all of you."""
6074,happiness," #32: @彼方🥀 ed ""@hikhik_milktea 泣きたくなったもん"""
6075,happiness," #33: @bea ed ""@BTS_twt I LOVE YOU"""
6076,happiness," #34: @صديق القمر  🌙✨ ed ""RT @BafGomis: Deeply thankful you for your unconditional support and your love day after day 🐾💙 https://t.co/MfUjeUb2Vv"""
6077,happiness," #35: @MR$. EVERYTHING🥰 ed ""Bout to roll up than take my shower I love smoking while showering🥰🙃best feeling❤️"""
6078,happiness," #36: @涼園 ed ""【小さな違和感をそのままにしない】小さな違和感があったことを最近ようやく手放す決意をしました。手放した後、どんな新しいものと出合えるかと考えるだけでわくわくします(*^_^*)https://t.co/h76PLtoiUY"""
6079,happiness," #37: @marupokpok ed ""RT @mysc101: you need to learn to love yourself because it is the realest love you can get 💛"""
6080,happiness," #38: @Look at the material ed ""I love this idea! https://t.co/LoeO2ygEmm"""
6081,happiness," #39: @あり ed ""@sora_syndrome そらたんどこ"""
6082,happiness," #40: @월루 ed ""@kururn_love 다들 ㄱㅅ해영! ㅋㅋㅋ 전 안올라오더라고요!ㅋㅋㅋ"""
6083,happiness," #41: @beatrix kiddo ed ""RT @diamond_nz: I was followed by a group of 5 white Irish kids who had just broken 2 windows of the bus I got off for 5 minutes. Large roc…"""
6084,happiness," #42: @134340 enthusiast🍋 ed ""RT @dionseok: Words cannot describe my love for bts..... They genuinely cannot https://t.co/AUbvNUiOtr"""
6085,happiness," #43: @jhacky 💜 ed ""RT @chalkdotph: #MayWard is not just an on-screen love team; they're actual partners who have each other's backs and conquer their dreams h…"""
6086,happiness," #44: @𓍼 ed ""復活LOVE"""
6087,happiness," #45: @かける「かけ算」🍥きりたんぱー🍥かけまる ed ""@kiritampopopo 最初の方何考えてたの？ｗかわいい！！"""
6088,happiness," #46: @Chowkidar Suresh ed ""RT @amritabhinder: Gautam & I love a good chat 💭 Today we chat about Karan Johar, Bollywood, Mansoor Khan, QSQT and Orson Wells, Citizen…"""
6089,happiness," #47: @🔍🌸Marie💜🌸🔎 ed ""@BTS_twt Ahh my heart feels so warm to see you having fun 🥺 Love these photos so much 💜 love you Seokjinie 💜💜💜"""
6090,happiness," #48: @Brit The Shit ed ""RT @allamb2598: 😂😭 I love this https://t.co/YWp7ErtHVt"""
6091,happiness," #49: @𝐝 𝐢 𝐥 𝐥 𝐨 // arsd📌 ed ""RT @971AMPRadio: Omg! *fan girling* We love you #BTS for listening to AMP! 💕 https://t.co/SQ5cJfQVYQ"""
6092,happiness," #50: @tabiba ed ""Personally, I love that we are democratically electing a Sonic design that works for the people, not for big corporations"""
6093,happiness," #51: @BoyWithLuv❤❤💜💜 ed ""RT @971AMPRadio: Omg! *fan girling* We love you #BTS for listening to AMP! 💕 https://t.co/SQ5cJfQVYQ"""
6094,happiness," #52: @❁ 𝙞𝙢𝙢𝙖 with luv ed ""@BTS_twt HDKSKSKSJSHS WHAT IS THIS KIM SEOKJIN HAHAHAHAHAHAHA I LOVE YOU!!!!!!"""
6095,happiness," #53: @사선 ed ""20190507 오늘 착장이 참 파랑파랑하네요~^^ https://t.co/wWqBQXqCq2"""
6096,happiness," #54: @kriss ed ""Don't it feel fucked up we're not in love?"""
6097,happiness," #55: @OfficialDeniceMarie ed ""@PleasureEllis See you soon my wonderful brother for the #HammerHousePartyTour  @MCHammer Love you! 💝🌹💝"""
6098,happiness," #56: @sandy ed ""@BTS_twt HAHAHAHAH I LOVE YOU JIN"""
6099,happiness," #57: @Luis Roca ed ""WHEN SOMEONE HELPS YOU AND THEY STRUGGLING TOO, THAT'S NOT HELP THAT'S LOVE"""
6100,happiness," #58: @🎼TennesseeWhiskey🎙 ed ""@kayla_wolfmama @KathiBob Bahaha. I love the texas ranger... i might try and watch that this evening"""
6101,happiness," #59: @K.Redd ed ""RT @merc_dawgg: Rip ding shit crazy I swear"""
6102,happiness," #60: @anya • ed ""@BTS_twt Jungkook you are so amazing and we are alaways thankful of you are offering us. You've always challenge yourself and try thing out and I am very proud of you!! Thank you for alway sharing what you love!! Love you so much bby"""
6103,happiness," #61: @‎. ed ""RT @ayoihh: Bio orang alayPAS PACARAN-tanggal jadian pake kunci gembok-nama doi-chat gue blok-gausa ganggu kita udah bahagiaPAS PUT…"""
6104,happiness," #62: @Kai ed ""RT @Krisabellim_: Self love will not harm you"""
6105,happiness," #63: @DOJI STYLE ed ""RT @Miacortesse: Don't fall in love.Falling in love makes you even more stupid than you already are."""
6106,happiness," #64: @joanna ed ""@BTS_twt I LOVE YOUUU"""
6107,happiness," #65: @暁璃 ed ""RT @zer0__711: ーーーー…すみません、落ちます。#nrさんでいいねかRTした人で気になった人お迎え #nrさんの友達増やしたい #RTしたnrさんフォローする …貴方に逢いたかったです。 https:…"""
6108,happiness," #68: @harry lockdown ed ""@BTS_twt I LOVE YOU SO MUCH"""
6227,happiness," #1: @Chowkidar Priya Subramanian ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6228,happiness," #2: @Gagan ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6229,happiness," #3: @Abhishek Agrawal ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6230,happiness," #4: @Odemairo G. Akpavie ed ""*His Likeness Devotion*©CLIM May 8th,2019*Apostle Maero Akpavie*https://t.co/5vuN7DYbRi*Day Is at Hand*And I will give him the morning star. (Revelation 2:28)Until the day break and the shadows flee away, what a blessing it is to... https://t.co/SkHeIbhp9U"""
6231,happiness," #5: @Bhuvaneswari ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6232,happiness," #6: @Aghil Aravind ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6233,happiness," #7: @Sarala Venki ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6234,happiness," #8: @parthasarathy ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6235,happiness," #9: @DJ Patel ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6236,happiness," #10: @Porkodi ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6237,happiness," #11: @JIGER MEHTA ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6238,happiness," #12: @Souvik banerjee ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6239,happiness," #13: @Gopinath Kesavan ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6240,happiness," #14: @kratika ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6241,happiness," #15: @🌙 ed ""obsessed with the mess and the feeling of devotion"""
6242,happiness," #16: @Manasi Malshe ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6243,happiness," #17: @mamtaprakashkapadia ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6244,happiness," #18: @Kalai Selvi ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6245,happiness," #19: @Prabakar ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6246,happiness," #20: @Laila ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6247,happiness," #21: @Melwin मेलविन ಮೆಲ್ವಿನ್ ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6248,happiness," #22: @Shanky ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6249,happiness," #23: @Akash Lapasiya ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6250,happiness," #24: @Leanne ed ""@Pinkslippete @GolfChannel Apparently that he’s a global symbol of American excellence, devotion and drive. 🤦🏻‍♀️"""
6251,happiness," #25: @Viji Venkat ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6252,happiness," #26: @Menmozhi ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6253,happiness," #27: @sankaranarayanan ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6254,happiness," #28: @(((savtah8))) ed ""RT @WarpedMirrorPMB: ""Like most hate, it’s remarkably lacking in insight. It is crude and disgusting, and its ceaseless recourse to Nazi im…"""
6255,happiness," #29: @Rohan Fondekar ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6256,happiness," #30: @PictureMessage ed ""Profile pictures that carry a Godly Message..#Christian #God #Jesus #JesusChrist #Faith #Love #Amen #Prayer #Church #Gospel #Worship #Hope #profilepictures #profilepics #profile #inspiration #devotion #Blessed #Grateful #Need #Provider #Pics #positivemessage #picturemessage https://t.co/Qxm0seES08"""
6257,happiness," #31: @HMS ed ""RT @Rauff_Hakeem: SLMC's devotion to destroy the cursed cult and terrorism from our community's midst will not suffer in the face of media…"""
6258,happiness," #32: @Ntsako Master Maluleke ed ""RT @CyrilRamaphosa: I wish our Muslim community - our neighbours, our friends, our colleagues and classmates - a blessed Ramadan Kareem for…"""
6259,happiness," #33: @priya ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6260,happiness," #34: @Seraphim ed ""RT @VanityFair: Will Mnuchin’s slavish devotion to Trump land him in prison? https://t.co/3JWlCaxDvp"""
6261,happiness," #35: @Arul Murugan ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6262,happiness," #36: @Silambarasu P ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6263,happiness," #37: @Thangaraj ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6264,happiness," #38: @ ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6265,happiness," #39: @rahul theerta ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6266,happiness," #40: @Sumalatha ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6267,happiness," #41: @談合系生主よいどれ ed ""Dark Devotionおもしろそう　ソウルぽいローグ系かいいな"""
6268,happiness," #42: @Dinesh Gurnasinghani ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6269,happiness," #43: @wanderlust ed ""RT @VanityFair: Will Mnuchin’s slavish devotion to Trump land him in prison? https://t.co/3JWlCaxDvp"""
6270,happiness," #44: @Q ॐ S Spiritual ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6271,happiness," #45: @Raja Sudhan ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6272,happiness," #46: @Shrmila Verma ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6273,happiness," #47: @ImVel ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6274,happiness," #48: @URC Daily Devotions ed ""URC Daily Devotion 8th May 2019 - https://t.co/9Ph4yQwm9Z"""
6275,happiness," #49: @Cheryl Lausch ed ""RT @VanityFair: Will Mnuchin’s slavish devotion to Trump land him in prison? https://t.co/3JWlCaxDvp"""
6276,happiness," #50: @B Rama Devi ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6277,happiness," #51: @Pawan ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6278,happiness," #52: @objkshn ed ""It was a Catholic Friar who molested me when I was twelve.  #MeTooFun fact:  Friars are called to live the evangelical counsels (vows of poverty, chastity, and obedience) in service to society, rather than through cloistered asceticism and devotion.  Lucky me. https://t.co/GwUIFVEOw7"""
6279,happiness," #53: @Rishikumar ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6280,happiness," #54: @Tichaona Chitsinde ed ""RT @MilayoNdou: And we love our mothers with an extra layer of devotion that comes from a place of INDEBTNESS...& sometimes it imposes an u…"""
6281,happiness," #55: @Maneesh Dixit ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6282,happiness," #56: @Aditya Abrol ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6283,happiness," #57: @Charlie Nicayenzi ed ""RT @ABC: Pres. Trump called golfer Tiger Woods ""a global symbol of American excellence, devotion and drive"" before presenting him with the…"""
6284,happiness," #58: @Kimberly Bain ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6285,happiness," #59: @PRAVIN PARAB ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6286,happiness," #60: @N Thulasi ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6287,happiness," #61: @alekhya ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6288,happiness," #62: @Sarad Sundria ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6289,happiness," #63: @Manomani ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6290,happiness," #64: @balaji ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6291,happiness," #65: @Manomani ed ""RT @ishafoundation: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweet…"""
6292,happiness," #66: @ravichandran ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6293,happiness," #67: @Archana Dalvi ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6294,happiness," #68: @Flatline Nick ed ""RT @TheKiDDSKiNNi: https://t.co/j2B1FiDgsr new single is up! Go check it out! Produced my yours truly. #thekiddskinni"""
6295,happiness," #69: @Mukololo ed ""And we love our mothers with an extra layer of devotion that comes from a place of INDEBTNESS...& sometimes it imposes an unconscious pursuit to perform acts of GRATITUDE IN PERPETUITY because, we know our moms DEPRIVED themselves for us, we OWE them, we must SHOW that we know it"""
6296,happiness," #70: @Chowkidar Raj ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6297,happiness," #71: @Junk ed ""RT SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6298,happiness," #72: @Tiger ed ""RT @VanityFair: Will Mnuchin’s slavish devotion to Trump land him in prison? https://t.co/3JWlCaxDvp"""
6299,happiness," #73: @Suchita Deshpande ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6300,happiness," #74: @Praveen ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6301,happiness," #75: @kamal lala ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6302,happiness," #76: @Dan Franke ed ""Also, apropos of monks & medievalists, ahead of #Kzoo2019 there's this, stolen from the ISSM. Yes, #MedievalTwitter, monks were political. But there WERE also plenty of monks who loved their scriptoriums & simply wanted 2 live a life of devotion. True 'conversion' per St. Bernard https://t.co/26Rn6rIAFI"""
6303,happiness," #77: @Ram ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6304,happiness," #78: @Deep Upreti 🇮🇳 ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6305,happiness," #79: @Subash ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6306,happiness," #80: @Manisha Garg ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6307,happiness," #81: @Abdullah ed ""RT @CyrilRamaphosa: I wish our Muslim community - our neighbours, our friends, our colleagues and classmates - a blessed Ramadan Kareem for…"""
6308,happiness," #82: @Alhad Kulkarni ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6309,happiness," #83: @Ramakrishnan ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6310,happiness," #84: @Anagha Hunoor ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6311,happiness," #85: @Radio Alive ed ""03-Devotion"""
6312,happiness," #86: @Renjith V Bose ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
